score,MolW,cLogP,RotB,MolW.scaled,cLogP.scaled,RotB.scaled
-48.6299,387.483,0.0476,6,0.795155226441888,-1.80412977979991,0.659209465682794
-53.2402,325.403,3.67978,1,-0.015373469909026,0.780417508831865,-1.89724841172261
-54.5501,342.436,0.5717,7,0.207012729912899,-1.43119638058184,1.17050104116387
-0.2175,84.22,3,0,-3.16430617886525,0.296707022053646,-2.40853998720369
-54.7901,352.475,1.6023,5,0.338083889427507,-0.697853199444362,0.147917890201714
-50.4199,342.808,2.1802,5,0.211869635116548,-0.286637379165547,0.147917890201714
-46.6601,295.343,0.12562,3,-0.407842745236161,-1.7486131535702,-0.874665260760446
-49.2899,356.463,0.5521,7,0.390152002202111,-1.44514313620991,1.17050104116387
-59.91,349.366,1.1228,6,0.29749217362604,-1.03905061391692,0.659209465682794
-54.2101,308.422,1.5663,4,-0.237080747498183,-0.72346968937348,-0.363373685279366
-47.97,240.303,0.2925,5,-1.12645581622769,-1.62986649136544,0.147917890201714
-58.8702,370.453,1.755,4,0.572808195210314,-0.589196587995019,-0.363373685279366
-43.3601,250.386,2.1525,2,-0.99481018405459,-0.306347845027674,-1.38595683624153
-64.1998,469.929,4.53442,6,1.87158642649581,1.38855297974913,0.659209465682794
-0.9723,82.19,5,1,-3.19081025833678,1.71984535144909,-1.89724841172261
-49.6402,342.483,4.61434,4,0.207626371161747,1.44542158739177,-0.363373685279366
-0.74302,80.55,1,3,-3.21222242106255,-1.1264313073418,-0.874665260760446
-54.3201,332.469,4.54512,5,0.07688161656674,1.39616676981139,0.147917890201714
-45.6699,271.32,0.9994,3,-0.721491760578268,-1.12685824884062,-0.874665260760446
-42.9201,307.415,2.8667,4,-0.250228337659675,0.20185485239944,-0.363373685279366
-54.5301,394.457,1.885,6,0.886209142813526,-0.496692596584315,0.659209465682794
-57.14,366.465,3.17144,6,0.52074008243571,0.418698439649424,0.659209465682794
-44.2799,329.466,0.5452,1,0.037673857624378,-1.45005296344633,-1.89724841172261
-54.33,297.782,2.91822,3,-0.375998681279977,0.238514895764666,-0.874665260760446
-55.0499,363.368,2.126,5,0.480305040995652,-0.325204427892164,0.147917890201714
-45.6399,274.43,1.6119,6,-0.680886988580018,-0.691022135463264,0.659209465682794
-0.1505,87.07,4,2,-3.12709601803085,1.00827618675137,-1.38595683624153
-63.95,357.454,3.53942,6,0.403090693215058,0.680541660874892,0.659209465682794
-55.7799,345.487,2.4593,8,0.246847186300893,-0.088038425298413,1.68179261664495
-57.4501,388.489,4.5017,5,0.808289760406595,1.36527043668022,0.147917890201714
-55.0501,356.919,3.9023,8,0.396105627935616,0.938755879360402,1.68179261664495
-60.2301,354.491,2.8603,6,0.364405182144056,0.197300809745374,0.659209465682794
-53.8699,372.318,3.7545,4,0.59715800221248,0.833585956818079,-0.363373685279366
-47.4098,374.894,2.7388,3,0.630790765128073,0.110845156234601,-0.874665260760446
-50.2498,352.435,1.6431,3,0.337561641556146,-0.668821177524695,-0.874665260760446
-42.9401,324.78,2.4689,2,-0.023507480505461,-0.081207361317315,-1.38595683624153
-53.4899,266.473,3.5227,4,-0.784775146390331,0.668644224441146,-0.363373685279366
-60.13,349.394,3.07362,5,0.297857747135993,0.349092743958693,0.147917890201714
-54.1301,342.483,4.36642,5,0.207626371161747,1.26900936007991,0.147917890201714
-52.1001,416.931,2.1032,9,1.17963410933721,-0.341428204847272,2.19308419212603
-51.8399,273.292,1.64082,4,-0.695744940520214,-0.670443555220205,-0.363373685279366
-53.4899,354.275,1.8038,7,0.361585043638712,-0.55447201275777,1.17050104116387
-0.8109,89.41,6,6,-3.09654451755628,2.43141451614682,0.659209465682794
-53.09,350.39,1.40512,4,0.31086171913286,-0.838160407339459,-0.363373685279366
-61.5402,356.426,1.1557,5,0.389668922921102,-1.01563998839837,0.147917890201714
-62.1799,351.454,3.00792,2,0.324753512511039,0.302342649838052,-1.38595683624153
-55.28,358.442,1.917,7,0.415990215637653,-0.473922383313988,1.17050104116387
-1.1158,101.56,3,3,-2.93791172663064,0.296707022053646,-0.874665260760446
-57.4899,355.486,1.8761,6,0.37739609794414,-0.503025562150125,0.659209465682794
-61.9599,399.491,2.98162,5,0.951934037424197,0.283628380806502,0.147917890201714
-59.28,317.367,3.87998,2,-0.120293067265276,0.922873655604349,-1.38595683624153
-0.0118,127.08,4,5,-2.60471758470288,1.00827618675137,0.147917890201714
-51.11,354.436,0.2354,8,0.363687091320936,-1.67049709066968,1.68179261664495
-57.2098,344.455,2.81842,7,0.233373191219801,0.167500293127834,1.17050104116387
-55.3501,266.429,2.9937,7,-0.785349619048828,0.292224136316051,1.17050104116387
-51.6901,401.473,3.2723,3,0.977811419450092,0.490467305600837,-0.874665260760446
-57.3998,333.497,3.4662,8,0.090303386860695,0.628440566635725,1.68179261664495
-48.5301,315.358,1.0086,4,-0.146522966604338,-1.1203118125254,-0.363373685279366
-54.2801,371.344,3.8708,4,0.584441266544861,0.916341450672424,-0.363373685279366
-2.0552,97.85,3,0,-2.98635021669929,0.296707022053646,-2.40853998720369
-45.0099,295.364,0.7842,4,-0.407568565103697,-1.27998793308357,-0.363373685279366
-46.27,399.289,2.3103,2,0.949296685673829,-0.194062230838374,-1.38595683624153
-57.4599,327.375,2.26918,4,0.010373350149028,-0.223321954890744,-0.363373685279366
-46.9499,237.387,3.3156,5,-1.16452768604985,0.521278250432248,0.147917890201714
-63.7199,358.442,0.496,8,0.415990215637653,-1.48506216634945,1.68179261664495
-50.33,330.403,4.75404,1,0.049907514010989,1.54482779970004,-1.89724841172261
-47.1499,304.346,1.0667,4,-0.29029780558978,-1.07896964405646,-0.363373685279366
-44.97,355.46,0.48742,4,0.377056636827755,-1.49116742978256,-0.363373685279366
-52.1701,345.39,1.6803,4,0.245580735212844,-0.642350804597939,-0.363373685279366
-62.4101,353.422,4.2532,5,0.350448107781958,1.18844549925283,0.147917890201714
-59.3199,350.398,1.68046,7,0.310966168707132,-0.642236953531588,1.17050104116387
-63.8801,420.513,4.3806,3,1.22640140621751,1.27909941083532,-0.874665260760446
-46.02,297.302,1.2707,5,-0.382265655736298,-0.933809534458127,0.147917890201714
-46.1599,366.421,2.0514,4,0.520165609777214,-0.378287487578614,-0.363373685279366
-54.65,355.415,3.3594,5,0.376469107972476,0.552444979846008,0.147917890201714
-35.9901,344.502,1.1577,1,0.233986832468649,-1.01421685006897,-1.89724841172261
-49.9999,422.489,2.3713,3,1.2522004510627,-0.150656511791812,-0.874665260760446
-53.75,356.444,2.6093,6,0.389903934463215,0.018696949406246,0.659209465682794
-51.2799,328.372,1.33014,4,0.023390378342679,-0.891513863308494,-0.363373685279366
-64.8601,355.398,1.6806,7,0.376247152627148,-0.64213733384853,1.17050104116387
-59.1601,352.435,1.6058,6,0.337561641556146,-0.69536270736792,0.659209465682794
-42.5901,266.341,1.19018,4,-0.78649856436582,-0.991105083599587,-0.363373685279366
-56.9201,327.432,2.62552,6,0.011117553365716,0.030238601257643,0.659209465682794
-47.1001,275.333,3.63234,3,-0.669097242884063,0.746660667658605,-0.874665260760446
-48.9501,343.442,0.1849,7,0.220147263877606,-1.70643133348692,1.17050104116387
-54.0998,379.504,0.1155,7,0.690979832302327,-1.75581423351694,1.17050104116387
-47.76,302.33,0.3109,1,-0.316619098306331,-1.616773618735,-1.89724841172261
-70.93,343.402,2.4778,6,0.219625016006246,-0.074874395751505,0.659209465682794
-63.1801,379.485,4.6762,5,0.690731764563431,1.48943925591997,0.147917890201714
-62.2998,370.453,1.8163,5,0.572808195210314,-0.545577398199049,0.147917890201714
-46.42,331.434,1.1902,5,0.063368452895297,-0.991090852216294,0.147917890201714
-65.0699,337.358,3.1426,4,0.140713362643731,0.398176784939542,-0.363373685279366
-57.2401,355.504,0.9112,6,0.377631109486252,-1.18961864916696,0.659209465682794
-55.6699,301.43,4.99972,5,-0.328369675411934,1.71964611208298,0.147917890201714
-57.8299,368.82,4.4399,5,0.551487425862038,1.3212954623019,0.147917890201714
-56.9499,347.459,1.518,8,0.272594006358947,-0.75783848002838,1.68179261664495
-61.1398,358.417,2.0508,4,0.415663810718053,-0.378714429077433,-0.363373685279366
-43.4599,344.212,3.0756,3,0.230200535401288,0.350501650904794,-0.874665260760446
-62.4098,396.487,3.22982,5,0.912713222285053,0.460239847484477,0.147917890201714
-48.4702,334.42,1.41492,4,0.10235425649233,-0.831187029525421,-0.363373685279366
-61.6799,377.448,2.9175,5,0.664136291714416,0.238002565966084,0.147917890201714
-54.59,376.865,3.7961,5,0.656524528989343,0.863187234069504,0.147917890201714
-49.1399,338.345,0.0255,5,0.153599828869542,-1.81985545833973,0.147917890201714
-51.0401,385.214,0.8073,4,0.765530715938985,-1.26355068537905,-0.363373685279366
-65.45,436.313,4.3467,5,1.43268931540476,1.25497721615207,0.147917890201714
-65.42,334.891,4.6196,8,0.108503725177595,1.44916444119808,1.68179261664495
-57.01,380.798,2.5463,5,0.707874550940827,-0.026131907969711,0.147917890201714
-45.0799,263.305,0.4672,4,-0.826137177802053,-1.50555535829275,-0.363373685279366
-47.5101,342.346,1.8342,3,0.205837672202339,-0.53284031015096,-0.874665260760446
-51.9799,348.393,3.4823,2,0.284788494155205,0.639896830187358,-1.38595683624153
-47.8899,346.431,1.1381,5,0.259172236064991,-1.02816360569705,0.147917890201714
-41.9799,263.301,0.82992,4,-0.826189402589189,-1.24745499087359,-0.363373685279366
-56.65,327.428,2.9664,6,0.01106532857858,0.272798298119803,0.659209465682794
-55.8299,350.415,0.7105,4,0.31118812405246,-1.33243058052179,-0.363373685279366
-44.6601,202.363,2.9267,5,-1.62180792221277,0.244549002281303,0.147917890201714
-47.8299,347.419,0.5108,2,0.272071758487586,-1.47453094271193,-1.38595683624153
-48.4199,311.426,0.6623,6,-0.197859932359039,-1.36672821426022,0.659209465682794
-51.34,340.449,1.8618,3,0.181070066903085,-0.513201001205302,-0.874665260760446
-62.09,372.414,4.0385,7,0.598411397103745,1.03567159959223,1.17050104116387
-0.8454,97.41,6,1,-2.99209494328425,2.43141451614682,-1.89724841172261
-49.6198,357.386,3.7692,4,0.402202871833746,0.844046023539135,-0.363373685279366
-60.75,311.425,4.92452,1,-0.197872988555822,1.66613611089771,-1.89724841172261
-52.8699,316.397,3.5062,2,-0.132957578145759,0.656903333223634,-1.38595683624153
-50.6601,279.413,2.4888,7,-0.615827960005331,-0.06704713493983,1.17050104116387
-55.7298,394.953,4.918,7,0.892685016418391,1.66149667994388,1.17050104116387
-49.0701,315.395,0.3946,7,-0.14603988732333,-1.5572152796498,1.17050104116387
-53.4799,309.818,4.13358,5,-0.218854296787716,1.10332759577169,0.147917890201714
-53.7701,328.457,0.9987,10,0.024500155069319,-1.12735634725591,2.70437576760711
-48.06,198.269,2.2434,1,-1.67525999184648,-0.241666207956651,-1.89724841172261
-55.9601,355.345,1.33512,7,0.375555174197596,-0.887970248868299,1.17050104116387
-40.0799,235.349,1.2255,6,-1.19113621509565,-0.965972460702464,0.659209465682794
-54.39,359.43,0.68048,5,0.428889738060248,-1.35379188684602,0.147917890201714
-56.8001,331.368,3.1586,4,0.062506743907552,0.409561891574705,-0.363373685279366
-49.8501,359.583,4.3124,4,0.430887336168201,1.23057039380294,-0.363373685279366
-0.6658,69.72,3,1,-3.3536210322333,0.296707022053646,-1.89724841172261
-62.2599,400.504,2.66168,4,0.965159964766393,0.055968942253113,-0.363373685279366
-50.7001,347.311,3.8877,2,0.270661689234914,0.928366969555816,-1.38595683624153
-56.3498,472.567,2.55024,7,1.90602867361201,-0.023328325460802,1.17050104116387
-55.78,321.352,2.52218,5,-0.068264123081024,-0.04329495622222,0.147917890201714
-52.2099,368.256,2.4995,3,0.544123730875859,-0.059433344877564,-0.874665260760446
-58.54,477.27,4.35394,6,1.96743196708718,1.26012897690448,0.659209465682794
-53.4299,331.34,2.31838,6,0.0621411703976,-0.188312751987616,0.659209465682794
-74.6199,347.462,3.85212,4,0.272633174949298,0.903049338675871,-0.363373685279366
-48.61,308.451,2.12512,4,-0.236702117791447,-0.325830608757098,-0.363373685279366
-50.16,326.437,0.9432,5,-0.001873362434367,-1.16684843589663,0.147917890201714
-39.2599,216.277,1.5221,5,-1.44014400016015,-0.754921046453119,0.147917890201714
-59.0201,391.414,3.574,3,0.846479135999804,0.70514772259014,-0.874665260760446
-55.28,359.514,3.2286,5,0.429986458590104,0.459371733103546,0.147917890201714
-40.2101,271.382,0.9282,3,-0.72068227637766,-1.1775219733671,-0.874665260760446
-62.3199,322.368,2.1606,4,-0.054999027148476,-0.300584134793623,-0.363373685279366
-45.98,303.288,0.6433,4,-0.304111261787256,-1.38024802838948,-0.363373685279366
-58.5999,382.858,3.025,8,0.734770316315873,0.314496251171089,1.68179261664495
-61.2099,404.474,2.96294,7,1.01699306599889,0.270336268809949,1.17050104116387
-61.0598,358.486,2.1395,8,0.416564688296149,-0.315598244168745,1.68179261664495
-46.63,382.279,3.1209,2,0.727210778377936,0.382735734065601,-1.38595683624153
-45.1399,268.401,1.7905,4,-0.759602798990773,-0.56393588264825,-0.363373685279366
-57.94,373.722,3.5394,5,0.615488902497221,0.680527429491599,0.147917890201714
-0.3937,87.46,2,3,-3.12200410128508,-0.414862142644077,-0.874665260760446
-53.7,308.3,0.9384,6,-0.238673603505832,-1.17026396788718,0.659209465682794
-54.1501,363.853,0.8381,7,0.486637296435894,-1.24163435510636,1.17050104116387
-42.55,280.416,0.8146,1,-0.602732594630976,-1.25835623047676,-1.89724841172261
-51.8701,264.325,1.3213,4,-0.81281985708237,-0.897804134724422,-0.363373685279366
-54.54,379.464,2.98032,3,0.690457584430967,0.282703340892395,-0.874665260760446
-46.3399,334.326,1.0291,4,0.101126973994634,-1.1057246446491,-0.363373685279366
-64.36,360.433,1.9266,4,0.441985103434603,-0.46709131933289,-0.363373685279366
-57.2899,433.246,2.0081,7,1.39264595986822,-0.409098432410025,1.17050104116387
-64.7698,424.364,3.38144,6,1.27668082003271,0.568127964235946,0.659209465682794
-57.3399,357.414,0.8767,3,0.402568445343698,-1.21416778534903,-0.874665260760446
-61.1999,382.468,2.6363,7,0.729678399570113,0.037909316853084,1.17050104116387
-49.3699,285.395,1.6657,3,-0.537725790843424,-0.652739714402526,-0.874665260760446
-37.72,238.291,0.39402,4,-1.15272488415711,-1.55762798976533,-0.363373685279366
-51.69,351.327,0.6935,6,0.323095375519471,-1.34452725632165,0.659209465682794
-56.8899,299.37,3.1718,6,-0.35526544078698,0.418954604548715,0.659209465682794
-54.5899,315.381,1.2423,5,-0.146222674078306,-0.954018098735542,0.147917890201714
-56.4,300.366,1.10248,3,-0.342261468790113,-1.05350969934358,-0.874665260760446
-64.04,374.832,2.6496,5,0.629981280927464,0.047373186743564,0.147917890201714
-47.6101,302.325,1.7174,3,-0.316684379290251,-0.615951588587654,-0.874665260760446
-51.4501,358.305,2.2833,5,0.414201516678245,-0.213274598285212,0.147917890201714
-49.8701,389.406,4.11532,6,0.820262292857526,1.09033434282431,0.659209465682794
-53.3399,296.374,1.8664,4,-0.394381806351853,-0.509927783047693,-0.363373685279366
-54.77,368.4,0.9185,8,0.546003823212756,-1.18442419426467,1.68179261664495
-48.6899,299.374,3.67682,4,-0.355213215999844,0.77831126410436,-0.363373685279366
-56.7301,330.859,2.8594,3,0.055861139744494,0.196660397497146,-0.874665260760446
-53.16,348.41,2.02064,4,0.285010449500534,-0.400175355084716,-0.363373685279366
-52.7299,347.802,1.1017,1,0.27707228185586,-1.05406472329204,-1.89724841172261
-43.9901,302.294,0.14094,2,-0.317089121390555,-1.73771191396703,-1.38595683624153
-48.04,351.491,1.0086,6,0.325236591792047,-1.1203118125254,0.659209465682794
-64.3701,342.531,3.2989,5,0.208253068607379,0.509395045381796,0.147917890201714
-64.19,315.461,3.9599,9,-0.145178178335586,0.979742263246991,2.19308419212603
-46.0599,348.266,1.3341,4,0.283130357163637,-0.888696049416291,-0.363373685279366
-42.4702,337.445,0.4648,2,0.141849251763939,-1.50726312428802,-1.38595683624153
-50.5499,344.458,1.6305,3,0.233412359810153,-0.677786948999886,-0.874665260760446
-44.34,322.792,4.061,5,-0.049463199712059,1.05168190579793,0.147917890201714
-53.4601,336.392,0.6084,4,0.128101076550384,-1.40508179223743,-0.363373685279366
-41.96,329.809,1.28888,4,0.042152133121292,-0.920873207043922,-0.363373685279366
-58.58,331.847,3.99794,5,0.068760662167089,1.00681035427209,0.147917890201714
-64.5698,353.788,3.9716,4,0.355226675804903,0.988067622473955,-0.363373685279366
-31.9601,238.291,0.29012,2,-1.15272488415711,-1.63156002597742,-1.38595683624153
-54.52,325.384,3.01,5,-0.015621537647923,0.303822713700624,0.147917890201714
-58.28,336.439,3.6845,7,0.128714717799232,0.783776115289238,1.17050104116387
-0.099,117.2,3,3,-2.73371280892883,0.296707022053646,-0.874665260760446
-58.65,326.412,4.75202,7,-0.002199767353968,1.54339042998735,1.17050104116387
-51.0501,330.28,3.8899,3,0.048301601806556,0.929932421718151,-0.874665260760446
-56.3099,356.536,1.3073,6,0.391105104567343,-0.90776610303019,0.659209465682794
-66.08,357.454,2.46002,7,0.403090693215058,-0.08752609549983,1.17050104116387
-56.28,355.46,1.0255,6,0.377056636827755,-1.10828629364201,0.659209465682794
-49.62,311.304,0.8275,5,-0.199452788366687,-1.24917698825216,0.147917890201714
-55.4801,346.385,2.66932,7,0.258571651012927,0.061405330671403,1.17050104116387
-61.4698,430.452,3.6602,7,1.35616694605372,0.766484984587084,1.17050104116387
-61.7199,350.462,3.8263,5,0.311801765301308,0.884676622843375,0.147917890201714
-42.7701,339.464,0.07214,4,0.168209713070841,-1.78666787249823,-0.363373685279366
-56.3701,358.486,3.2319,6,0.416564688296149,0.461719911347049,0.659209465682794
-51.2498,430.49,1.72562,6,1.35666308153151,-0.610102490053838,0.659209465682794
-49.6998,351.407,0.3185,6,0.324139871262191,-1.6113656930833,0.659209465682794
-62.6502,356.857,4.5296,6,0.395296143735008,1.38512321637528,0.659209465682794
-55.1201,317.311,1.48592,3,-0.12102421428518,-0.780665618831883,-0.874665260760446
-52.7202,357.386,1.16658,6,0.402202871833746,-1.00789811588645,0.659209465682794
-51.14,290.367,2.784,6,-0.47281038043336,0.143008082478938,0.659209465682794
-50.1201,354.451,0.4301,3,0.363882934272697,-1.53195457430303,-0.874665260760446
-39.2599,336.417,0.992,6,0.128427481469984,-1.13212386065938,0.659209465682794
-60.1102,431.414,4.1196,4,1.36872700735993,1.09337985884922,-0.363373685279366
-46.27,346.327,0.4318,3,0.257814391599455,-1.53074490672305,-0.874665260760446
-55.2699,321.417,3.2934,3,-0.067415470290064,0.505481414975959,-0.874665260760446
-52.9601,354.414,2.9559,6,0.363399854991688,0.265326821890477,0.659209465682794
-61.65,338.411,2.80002,6,0.154461537857286,0.154407420497396,0.659209465682794
-52.1101,360.364,1.28718,3,0.441084225856507,-0.922082874623908,-0.874665260760446
-51.4498,356.407,2.5088,3,0.389420855182206,-0.052815751645876,-0.874665260760446
-52.6699,313.401,2.81242,4,-0.172073943710632,0.163230878139647,-0.363373685279366
-59.9399,405.498,3.06378,4,1.0303626115057,0.342090903378067,-0.363373685279366
-61.5598,337.305,2.2621,4,0.140021384214179,-0.228359864576804,-0.363373685279366
-49.2001,270.735,2.6691,3,-0.72912963569691,0.06124878545517,-0.874665260760446
-61.49,325.416,2.9138,3,-0.015203739350835,0.235369760056703,-0.874665260760446
-47.1001,424.26,3.22972,6,1.27532297556717,0.460168690568007,0.659209465682794
-44.28,253.298,1.4995,1,-0.956790539019572,-0.771002509575288,-1.89724841172261
-66.1299,376.504,3.66902,6,0.651811241950318,0.772761024619718,0.659209465682794
-61.97,349.442,3.03182,5,0.298484444581625,0.319349152874328,0.147917890201714
-49,357.401,1.0536,5,0.402398714785506,-1.088291200114,0.147917890201714
-0.08833,98.08,6,2,-2.98334729143897,2.43141451614682,-1.38595683624153
-43.3601,314.324,2.10912,2,-0.160023074078997,-0.337215715392262,-1.38595683624153
-60.8601,441.546,2.9275,6,1.50101239317545,0.245118257613062,0.659209465682794
-64.63,459.428,3.06172,3,1.73448330406699,0.34062507089879,-0.874665260760446
-61.1899,353.85,3.0531,10,0.356036160005511,0.334491344699096,2.70437576760711
-42.8801,225.336,0.1817,5,-1.32186791349387,-1.70870835481395,0.147917890201714
-56,327.38,2.5079,4,0.010438631132948,-0.053456163894103,-0.363373685279366
-58.6701,440.532,1.905,5,1.48777340963647,-0.482461213290361,0.147917890201714
-58.0399,370.457,0.3745,4,0.572860419997451,-1.57151781986023,-0.363373685279366
-56.91,345.443,2.1762,3,0.246272713642396,-0.289483655824338,-0.874665260760446
-58.0302,388.445,1.2786,3,0.807715287748099,-0.928188138057015,-0.874665260760446
-59.43,396.509,1.7208,7,0.9130004586143,-0.613532253427681,1.17050104116387
-52.0302,413.496,0.5979,10,1.13478607338416,-1.41255326846676,2.70437576760711
-43.68,273.174,1.8669,2,-0.697285571740727,-0.509571998465344,-1.38595683624153
-0.258,114.04,7,2,-2.77497039076628,3.14298368084454,-1.38595683624153
-68.0901,386.452,2.73612,6,0.781694287557581,0.108938150873211,0.659209465682794
-55.7799,355.887,3.5462,4,0.382631632854525,0.685366099811543,-0.363373685279366
-48.6001,261.796,4.1495,3,-0.845838978749114,1.11465577687368,-0.874665260760446
-67.92,444.404,3.38204,4,1.53832700358413,0.568554905734765,-0.363373685279366
-56.87,338.339,1.0102,8,0.153521491688838,-1.11917330186188,1.68179261664495
-35.6901,245.286,1.3314,3,-1.06139678765301,-0.890617286160975,-0.874665260760446
-45.7099,348.428,1.4638,3,0.285245461042645,-0.796405528754996,-0.874665260760446
-61.5899,362.364,3.0715,5,0.467196619424513,0.347584217329534,0.147917890201714
-55.3401,335.307,2.3618,6,0.113935103039741,-0.157416418856441,0.659209465682794
-51.1801,351.41,2.76312,2,0.324179039852543,0.12815051832005,-1.38595683624153
-60.2999,354.797,4.3689,3,0.368400378359962,1.27077405160836,-0.874665260760446
-42.8301,274.246,0.61908,4,-0.683289328788275,-1.39748223355846,-0.363373685279366
-51.6001,342.378,0.9711,3,0.206255470499426,-1.14699565620156,-0.874665260760446
-54.05,371.485,2.1586,3,0.586282190291406,-0.302007273123018,-0.874665260760446
-63.2999,383.536,4.78254,9,0.743622417735428,1.56510752089393,2.19308419212603
-50.1102,390.552,1.6434,5,0.835224694371994,-0.668607706775285,0.147917890201714
-60.0599,398.286,4.303,8,0.936201320299474,1.22388164365478,1.68179261664495
-46.7301,280.368,1.73704,4,-0.603359292076608,-0.601976370192991,-0.363373685279366
-65.4301,380.326,4.2657,5,0.701712026058778,1.19734011381156,0.147917890201714
-59.76,319.449,4.095,6,-0.093110065560981,1.07587525739765,0.659209465682794
-46.5099,332.839,3.4196,2,0.081712409376821,0.595281443560811,-1.38595683624153
-54.7499,372.4,2.82982,4,0.598228610348768,0.175612181605388,-0.363373685279366
-42.53,313.308,0.8648,5,-0.173288170011545,-1.22263545840893,0.147917890201714
-60.6201,354.41,1.3764,4,0.363347630204553,-0.858596673749577,-0.363373685279366
-61.86,373.447,3.546,6,0.61189844838162,0.685223785978604,0.659209465682794
-61.1499,449.86,4.6683,3,1.60956161323765,1.48381785951886,-0.874665260760446
-50.1201,310.401,1.69058,5,-0.211242534062641,-0.635035873584847,0.147917890201714
-60.1199,372.444,4.07732,2,0.598803083007265,1.0632947145658,-1.38595683624153
-56.12,413.584,2.2759,3,1.13593501870115,-0.218540210103975,-0.874665260760446
-50.9901,359.455,2.80822,6,0.429216142979848,0.160242287647917,0.659209465682794
-53.1598,390.528,4.10822,6,0.834911345649178,1.08528220175496,0.659209465682794
-59.7,342.458,3.9673,6,0.207299966242147,0.985007875065754,0.659209465682794
-45.4999,374.198,2.0505,2,0.621703652166406,-0.378927899826842,-1.38595683624153
-45.7901,350.713,3.0242,3,0.315078870694093,0.313926995839331,-0.874665260760446
-1.5414,96.41,2,4,-3.00515114006826,-0.414862142644077,-0.363373685279366
-53.4401,364.453,0.6645,3,0.494471014506295,-1.36516276209789,-0.874665260760446
-71.3799,366.436,4.0081,6,0.520361452728974,1.01403989698542,0.659209465682794
-57.2501,335.408,0.60272,4,0.115253778914925,-1.40912350509291,-0.363373685279366
-37.3401,246.318,0.0913,3,-1.04792279257191,-1.77303420730262,-0.874665260760446
-46.43,300.45,2.4158,4,-0.341164748260257,-0.118991683962764,-0.363373685279366
-0.8772,110.77,5,4,-2.81766415424997,1.71984535144909,-0.363373685279366
-0.9631,111.65,7,4,-2.80617470108005,3.14298368084454,-0.363373685279366
-42.1801,303.362,1.4867,4,-0.303145103225239,-0.780110594883419,-0.363373685279366
-46.3,426.583,2.23494,7,1.30565252069641,-0.247686083089994,1.17050104116387
-0.2198,60.59,6,4,-3.47282410887125,2.43141451614682,-0.363373685279366
-0.662,104.45,5,4,-2.90017931792487,1.71984535144909,-0.363373685279366
-68.0799,416.485,3.6303,6,1.17381104557155,0.745209066562622,0.659209465682794
-0.0331,76.66,4,2,-3.26301102655232,1.00827618675137,-1.38595683624153
-59.9099,353.463,0.6825,9,0.350983411850102,-1.35235451713333,2.19308419212603
-44.8299,350.488,0.9389,4,0.312141226417692,-1.16990818330483,-0.363373685279366
-62.0599,346.537,2.232,10,0.260556192924095,-0.249778096434205,2.70437576760711
-38.7101,291.141,3.62138,1,-0.462704884122542,0.738861869613518,-1.89724841172261
-59.42,344.324,2.3653,6,0.231662829441097,-0.154925926779999,0.659209465682794
-1.8499,128.49,6,4,-2.58630834723744,2.43141451614682,-0.363373685279366
-47.0401,270.789,2.6832,4,-0.728424601070574,0.071281910677408,-0.363373685279366
-57.2298,385.464,3.7263,8,0.768794765134986,0.813519706373603,1.68179261664495
-51.1201,305.26,2.3277,6,-0.278364441729202,-0.181680927372633,0.659209465682794
-59.8399,355.46,1.3024,6,0.377056636827755,-0.911252791937209,0.659209465682794
-53.8401,358.389,2.3609,7,0.415298237208101,-0.158056831104669,1.17050104116387
-59.6699,385.836,3.1871,5,0.773651670338635,0.429841612768591,0.147917890201714
-57.9102,374.278,4.12312,6,0.622748147909127,1.09588458230895,0.659209465682794
-53.9399,296.386,1.217,2,-0.394225131990445,-0.972020798602395,-1.38595683624153
-60.34,358.486,2.37954,5,0.416564688296149,-0.144793181874703,0.147917890201714
-56.9301,352.519,2.981,7,0.338658362086002,0.28318720792439,1.17050104116387
-39.9501,246.376,0.5301,7,-1.04716553315844,-1.46079765783326,1.17050104116387
-50.5799,303.435,2.5286,4,-0.302192000860007,-0.038726682184861,-0.363373685279366
-56.1201,340.427,3.1369,6,0.180782830573837,0.394120840700765,0.659209465682794
-60.4698,339.476,3.5986,4,0.16836638743225,0.722652324041704,-0.363373685279366
-54.51,358.446,0.7594,5,0.416042440424789,-1.29763484836807,0.147917890201714
-0.27462,139.86,8,1,-2.43785938980332,3.85455284554226,-1.89724841172261
-58.8799,325.46,2.31758,5,-0.014629266692339,-0.188882007319374,0.147917890201714
-56.3401,315.417,1.5925,6,-0.145752650994082,-0.704826577258399,0.659209465682794
-69.69,464.513,3.2227,7,1.80087406471365,0.45517347503183,1.17050104116387
-53.9001,339.436,1.5006,10,0.167844139560889,-0.77021978349412,2.70437576760711
-46.57,338.415,2.24762,3,0.154513762644422,-0.238663386081627,-0.874665260760446
-57.8501,339.907,4.7434,9,0.173993608246155,1.53725670378766,2.19308419212603
-57.1801,332.787,4.99382,5,0.081033487144052,1.71544785401126,0.147917890201714
-56.0799,281.4,2.2208,7,-0.589885296995517,-0.25774767107882,1.17050104116387
-0.0983,59.08,6,0,-3.49253896601509,2.43141451614682,-2.40853998720369
-51.9501,342.367,2.7148,5,0.206111852334803,0.093767496281856,0.147917890201714
-44.9201,388.458,1.0542,4,0.807885018306291,-1.08786425861518,-0.363373685279366
